id,order_id,payment_method,amount
200989,34982,coupon,8623
200990,21497,gift_card,8629
200991,58771,gift_card,4807
200992,64935,gift_card,4990
200993,35016,credit_card,5819
200994,16841,gift_card,9749
200995,1927,bank_transfer,5997
200996,19352,credit_card,1014
200997,72636,gift_card,194
200998,27953,credit_card,5652
200999,67083,gift_card,7143
201000,43466,gift_card,7197
201001,43386,gift_card,2195
201002,80561,bank_transfer,2813
201003,71622,bank_transfer,7205
201004,33778,gift_card,716
201005,80958,credit_card,4258
201006,29994,credit_card,8828
201007,65130,bank_transfer,2653
201008,83759,coupon,7337
201009,6723,credit_card,2989
201010,77245,credit_card,8789
201011,30714,credit_card,9035
201012,45239,coupon,7296
201013,41239,gift_card,5482
201014,32278,credit_card,3047
201015,79952,credit_card,9414
201016,69112,coupon,5410
201017,67629,gift_card,1161
201018,47267,coupon,6415
201019,7988,credit_card,6740
201020,55631,gift_card,728
201021,7859,bank_transfer,7736
201022,2682,bank_transfer,9027
201023,89926,coupon,9509
201024,68538,coupon,9519
201025,26529,coupon,922
201026,56064,credit_card,1044
201027,14647,coupon,4277
201028,25443,gift_card,231
201029,55536,gift_card,5736
201030,33538,gift_card,3713
201031,53200,bank_transfer,7636
201032,93466,gift_card,5668
201033,83466,coupon,9918
201034,90066,gift_card,3641
201035,65273,bank_transfer,7083
201036,40554,bank_transfer,8022
201037,53838,bank_transfer,6233
201038,16053,coupon,8622
201039,9719,coupon,4520
201040,23167,credit_card,449
201041,52924,credit_card,6689
201042,67549,bank_transfer,7588
201043,25389,credit_card,206
201044,34814,credit_card,2362
201045,52300,bank_transfer,2010
201046,39026,coupon,2195
201047,30959,bank_transfer,3106
201048,10529,credit_card,666
201049,30964,gift_card,5840
201050,40094,gift_card,2135
201051,4075,credit_card,6963
201052,34101,bank_transfer,5311
201053,12070,gift_card,7664
201054,53072,credit_card,9962
201055,46481,credit_card,622
201056,95722,bank_transfer,3287
201057,19393,credit_card,7817
201058,61612,gift_card,1229
201059,86836,bank_transfer,1284
201060,73640,gift_card,1065
201061,88186,bank_transfer,4720
201062,72002,coupon,9256
201063,68729,coupon,8005
201064,61349,credit_card,8775
201065,75717,gift_card,836
201066,48694,bank_transfer,7289
201067,28653,gift_card,2925
201068,27692,gift_card,3754
201069,53042,bank_transfer,566
201070,8955,gift_card,5342
201071,49971,bank_transfer,8955
201072,22331,credit_card,4249
201073,91829,credit_card,7990
201074,25268,gift_card,6228
201075,78590,bank_transfer,2707
201076,89383,gift_card,8462
201077,34768,bank_transfer,92
201078,37173,credit_card,6739
201079,18898,bank_transfer,9685
201080,36988,bank_transfer,6448
201081,35065,credit_card,3756
201082,24413,gift_card,6299
201083,37896,coupon,7945
201084,10052,credit_card,5334
201085,14501,gift_card,125
201086,98617,bank_transfer,8655
201087,57171,credit_card,4447
201088,85038,bank_transfer,8957
201089,62370,bank_transfer,5853
201090,3581,credit_card,2198
201091,12401,gift_card,1016
201092,36784,gift_card,1382
201093,15591,credit_card,7358
201094,63887,bank_transfer,3999
201095,7459,gift_card,8554
201096,90522,coupon,2703
201097,3697,credit_card,3489
201098,52945,coupon,4793
201099,56367,bank_transfer,458
201100,66780,gift_card,3789
201101,67090,bank_transfer,332
201102,32363,gift_card,2330
201103,27747,coupon,8249
201104,13917,gift_card,1798
201105,67230,coupon,9126
201106,89109,coupon,2141
201107,30004,bank_transfer,639
201108,26287,gift_card,4182
201109,82732,bank_transfer,7573
201110,48620,gift_card,4092
201111,28800,bank_transfer,4208
201112,47714,bank_transfer,7367
201113,96367,credit_card,4598
201114,6610,gift_card,6686
201115,89322,bank_transfer,5393
201116,63209,bank_transfer,9166
201117,48405,bank_transfer,960
201118,34085,bank_transfer,5808
201119,85876,credit_card,7161
201120,66387,coupon,1701
201121,11596,credit_card,5124
201122,93662,credit_card,930
201123,20725,credit_card,9381
201124,55988,credit_card,2940
201125,13028,gift_card,2137
201126,63524,gift_card,6828
201127,7146,bank_transfer,3942
201128,10287,coupon,2607
201129,62358,coupon,1974
201130,77789,gift_card,279
201131,15862,coupon,4906
201132,49687,bank_transfer,4185
201133,79507,coupon,4578
201134,85702,gift_card,5009
201135,20042,bank_transfer,1266
201136,66318,bank_transfer,1255
201137,73153,bank_transfer,3794
201138,19503,coupon,1957
201139,6683,credit_card,6238
201140,27432,bank_transfer,9056
201141,47340,bank_transfer,6645
201142,57418,coupon,8293
201143,3973,coupon,3939
201144,85733,bank_transfer,7158
201145,98193,credit_card,8970
201146,68344,gift_card,1268
201147,18558,credit_card,7084
201148,67922,coupon,6525
201149,63820,coupon,553
201150,34590,gift_card,4348
201151,85476,coupon,7998
201152,9236,credit_card,6396
201153,41238,bank_transfer,8942
201154,58583,gift_card,1371
201155,97347,coupon,656
201156,98423,coupon,5991
201157,36276,credit_card,3089
201158,83379,credit_card,6364
201159,21420,coupon,9356
201160,63957,gift_card,7300
201161,5964,gift_card,6450
201162,16101,credit_card,9751
201163,46980,credit_card,5330
201164,5203,coupon,4603
201165,9409,credit_card,4207
201166,43336,bank_transfer,3660
201167,17939,credit_card,7631
201168,64315,bank_transfer,1701
201169,47514,bank_transfer,2602
201170,13213,coupon,548
201171,88923,credit_card,9297
201172,41446,gift_card,5871
201173,99608,coupon,5942
201174,56593,coupon,4543
201175,60580,gift_card,1340
201176,57274,coupon,7765
201177,26179,credit_card,4302
201178,20797,coupon,4631
201179,53518,credit_card,3071
201180,16628,coupon,8883
201181,91545,gift_card,6294
201182,29882,credit_card,8499
201183,92408,coupon,6362
201184,21091,credit_card,3778
201185,70764,credit_card,2645
201186,14367,coupon,4330
201187,39313,bank_transfer,1052
201188,29136,gift_card,6136
201189,82105,coupon,4317
201190,5549,bank_transfer,9135
201191,94783,credit_card,8384
201192,55679,bank_transfer,1039
201193,42559,gift_card,3135
201194,45492,coupon,7786
201195,36894,bank_transfer,6868
201196,83680,credit_card,240
201197,93316,credit_card,7883
201198,69058,credit_card,8336
201199,31310,gift_card,4793
201200,73949,coupon,3219
201201,21803,gift_card,5056
201202,30095,bank_transfer,4334
201203,33013,gift_card,5029
201204,97745,gift_card,4129
201205,92551,gift_card,7224
201206,5413,gift_card,3637
201207,97463,bank_transfer,8558
201208,9492,coupon,6
201209,17622,coupon,7881
201210,14490,gift_card,6648
201211,41999,gift_card,8474
201212,35438,coupon,9422
201213,33249,bank_transfer,5654
201214,67709,coupon,3625
201215,12238,credit_card,2210
201216,68794,gift_card,7717
201217,14367,credit_card,5197
201218,83946,credit_card,7661
201219,99462,gift_card,9228
201220,71384,gift_card,8275
201221,47199,bank_transfer,8433
201222,76503,gift_card,2712
201223,93870,bank_transfer,8054
201224,18577,coupon,6461
201225,7468,credit_card,3760
201226,46608,gift_card,5508
201227,44740,bank_transfer,7883
201228,45366,gift_card,5924
201229,54783,bank_transfer,9407
201230,13539,credit_card,4382
201231,26222,bank_transfer,1214
201232,101,gift_card,8371
201233,98651,gift_card,3155
201234,71219,credit_card,2964
201235,62228,coupon,2780
201236,67047,bank_transfer,8666
201237,6458,bank_transfer,5422
201238,57200,bank_transfer,2202
201239,63819,gift_card,7889
201240,10388,coupon,5348
201241,5803,credit_card,2095
201242,20636,gift_card,9799
201243,28409,bank_transfer,68
201244,7250,credit_card,5017
201245,92132,gift_card,9632
201246,25717,bank_transfer,5000
201247,70005,gift_card,8092
201248,62171,gift_card,7481
201249,12248,credit_card,6053
201250,41192,gift_card,3982
201251,26821,bank_transfer,9709
201252,77524,coupon,9907
201253,96110,coupon,9712
201254,41230,gift_card,2530
201255,89999,credit_card,1613
201256,39304,credit_card,3702
201257,3953,coupon,1624
201258,26064,bank_transfer,8766
201259,5350,credit_card,5575
201260,92655,coupon,7462
201261,41301,coupon,8306
201262,51688,credit_card,5340
201263,2188,gift_card,1037
201264,29384,bank_transfer,6291
201265,50896,gift_card,922
201266,12122,credit_card,5912
201267,20697,gift_card,8613
201268,3885,bank_transfer,5439
201269,41389,coupon,8457
201270,70079,bank_transfer,4895
201271,68397,gift_card,7899
201272,94012,bank_transfer,7395
201273,66283,bank_transfer,7526
201274,50277,bank_transfer,7632
201275,42297,bank_transfer,4055
201276,18663,gift_card,2775
201277,69688,coupon,5541
201278,7205,credit_card,692
201279,96532,gift_card,9565
201280,53089,bank_transfer,7589
201281,5715,gift_card,2097
201282,74773,gift_card,4035
201283,48320,coupon,8396
201284,74610,bank_transfer,6426
201285,28809,coupon,2298
201286,67,coupon,6939
201287,92732,gift_card,512
201288,89359,coupon,2829
201289,73130,gift_card,8707
201290,49904,bank_transfer,5604
201291,42325,credit_card,4044
201292,43966,bank_transfer,4285
201293,71470,coupon,338
201294,78879,coupon,8677
201295,43617,gift_card,3354
201296,57903,credit_card,8448
201297,75428,gift_card,134
201298,30222,coupon,8860
201299,34884,credit_card,8759
201300,82266,bank_transfer,4136
201301,31412,bank_transfer,6818
201302,74100,coupon,7385
201303,91152,bank_transfer,2643
201304,56987,bank_transfer,8497
201305,45304,coupon,5521
201306,94941,gift_card,5485
201307,59626,bank_transfer,1202
201308,49889,credit_card,5162
201309,42483,bank_transfer,5765
201310,76432,bank_transfer,1576
201311,20712,credit_card,1656
201312,70361,credit_card,4918
201313,83819,coupon,4853
201314,16242,bank_transfer,5452
201315,8776,bank_transfer,12
201316,98510,credit_card,8453
201317,72671,gift_card,9868
201318,1041,bank_transfer,4983
201319,7162,gift_card,1318
201320,29654,coupon,8761
201321,28783,coupon,6663
201322,99463,credit_card,7119
201323,65034,gift_card,2339
201324,78,bank_transfer,5684
201325,93841,bank_transfer,3550
201326,66037,credit_card,7277
201327,93939,credit_card,1167
201328,71787,bank_transfer,511
201329,79599,coupon,4531
201330,11649,gift_card,5331
201331,65,bank_transfer,1748
201332,20698,bank_transfer,3101
201333,17717,bank_transfer,7386
201334,66494,coupon,4972
201335,28994,credit_card,4131
201336,62029,gift_card,5168
201337,4044,coupon,8893
201338,94897,coupon,8488
201339,15284,credit_card,3909
201340,47279,credit_card,7695
201341,82536,coupon,1293
201342,19453,bank_transfer,9660
201343,74289,coupon,1475
201344,70742,gift_card,1810
201345,91183,coupon,7961
201346,60139,coupon,3690
201347,84906,gift_card,4080
201348,74587,coupon,2549
201349,38537,gift_card,4161
201350,1321,credit_card,5801
201351,95478,gift_card,2410
201352,56309,gift_card,9455
201353,90915,credit_card,9061
201354,50159,bank_transfer,5203
201355,76204,credit_card,1056
201356,50067,gift_card,7489
201357,27331,gift_card,1026
201358,72337,bank_transfer,89
201359,65901,bank_transfer,6833
201360,95079,bank_transfer,1325
201361,92355,credit_card,2762
201362,52240,coupon,6720
201363,92720,coupon,8529
201364,17620,credit_card,1900
201365,4202,credit_card,7794
201366,68600,credit_card,3786
201367,56680,coupon,9541
201368,62745,gift_card,7265
201369,29509,gift_card,6675
201370,31196,bank_transfer,3821
201371,71238,coupon,9415
201372,15493,gift_card,8301
201373,18840,gift_card,4090
201374,75457,credit_card,1207
201375,87435,gift_card,5888
201376,9381,bank_transfer,4378
201377,51191,bank_transfer,6097
201378,71003,bank_transfer,1259
201379,75870,bank_transfer,5642
201380,25600,credit_card,4820
201381,8024,gift_card,4638
201382,81317,coupon,1916
201383,98698,gift_card,7484
201384,78149,gift_card,2747
201385,74718,coupon,9663
201386,55617,coupon,5673
201387,76271,credit_card,2828
201388,50722,gift_card,1692
201389,67756,coupon,5509
201390,10433,credit_card,8047
201391,33803,coupon,6042
201392,81420,coupon,9907
201393,677,credit_card,8740
201394,53265,gift_card,5074
201395,18557,credit_card,7613
201396,83742,credit_card,3773
201397,37560,bank_transfer,4060
201398,11457,coupon,7166
201399,50875,gift_card,1303
201400,60561,credit_card,7274
201401,97553,bank_transfer,5900
201402,56384,credit_card,6853
201403,58765,coupon,1324
201404,85338,gift_card,5232
201405,38104,coupon,2875
201406,72213,credit_card,3280
201407,76140,credit_card,4528
201408,25696,credit_card,2443
201409,78657,gift_card,5472
201410,87025,credit_card,5719
201411,98356,coupon,3981
201412,9108,bank_transfer,8973
201413,91582,credit_card,277
201414,10700,bank_transfer,5193
201415,29973,credit_card,7602
201416,5374,gift_card,9243
201417,74691,coupon,2892
201418,57169,bank_transfer,2354
201419,83484,gift_card,7198
201420,20950,gift_card,1576
201421,75253,bank_transfer,6361
201422,827,bank_transfer,4903
201423,69996,gift_card,1686
201424,15902,bank_transfer,8207
201425,79838,gift_card,3193
201426,59730,bank_transfer,627
201427,19952,bank_transfer,8471
201428,25260,gift_card,675
201429,53876,gift_card,9236
201430,72463,gift_card,8803
201431,83686,credit_card,6046
201432,59501,gift_card,764
201433,50376,credit_card,603
201434,22096,coupon,7335
201435,63000,coupon,8043
201436,80979,gift_card,1814
201437,95251,gift_card,1563
201438,48704,credit_card,5473
201439,83635,bank_transfer,1012
201440,37756,coupon,53
201441,7879,gift_card,6463
201442,77197,gift_card,6596
201443,61670,coupon,9154
201444,7088,gift_card,3793
201445,88758,gift_card,3863
201446,53842,coupon,7626
201447,49410,coupon,5613
201448,35874,coupon,467
201449,11259,credit_card,1116
201450,83142,coupon,5049
201451,73946,coupon,6058
201452,71528,credit_card,8770
201453,82429,gift_card,8600
201454,73323,credit_card,209
201455,38083,bank_transfer,1835
201456,12698,coupon,2347
201457,68,credit_card,6471
201458,68929,bank_transfer,6623
201459,37235,bank_transfer,3203
201460,18806,coupon,9497
201461,36456,credit_card,4928
201462,61289,bank_transfer,6806
201463,50033,gift_card,689
201464,68975,bank_transfer,221
201465,15439,coupon,4279
201466,24220,coupon,7032
201467,23081,bank_transfer,7852
201468,31726,credit_card,2855
201469,23845,bank_transfer,3211
201470,94066,credit_card,9959
201471,12249,coupon,180
201472,3585,coupon,4302
201473,98542,coupon,6376
201474,68989,bank_transfer,8284
201475,14017,gift_card,3969
201476,10629,bank_transfer,5234
201477,32805,gift_card,2617
201478,38049,gift_card,8703
201479,24210,bank_transfer,1387
201480,56972,coupon,2517
201481,68028,bank_transfer,5017
201482,75254,coupon,2769
201483,53277,bank_transfer,1418
201484,53126,coupon,9911
201485,89699,gift_card,229
201486,56152,bank_transfer,7950
201487,84331,bank_transfer,6977
201488,52367,bank_transfer,3734
201489,31307,bank_transfer,4692
201490,88035,bank_transfer,9056
201491,63339,coupon,8956
201492,72454,coupon,2015
201493,6568,bank_transfer,2682
201494,16546,gift_card,8821
201495,76245,credit_card,1389
201496,24048,coupon,1808
201497,58703,coupon,3112
201498,48945,gift_card,7990
201499,30616,credit_card,2177
201500,13539,bank_transfer,9031
201501,63934,gift_card,9601
201502,37111,gift_card,7696
201503,62998,gift_card,532
201504,1010,credit_card,5749
201505,26097,coupon,132
201506,66003,gift_card,6472
201507,32290,gift_card,9205
201508,88828,coupon,1289
201509,47366,coupon,6310
201510,58065,gift_card,1330
201511,82987,gift_card,7038
201512,39941,gift_card,80
201513,81793,coupon,5093
201514,87817,credit_card,8842
201515,47979,gift_card,5437
201516,33055,coupon,700
201517,93463,coupon,433
201518,34115,coupon,620
201519,25913,gift_card,3964
201520,62856,credit_card,3753
201521,8346,gift_card,3939
201522,30229,credit_card,1451
201523,68992,coupon,6799
